"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000229816","ENSG00000229816",NA,NA,NA,NA
"ENSG00000229832","ENSG00000229832",NA,NA,NA,NA
"ENSG00000229833","ENSG00000229833","PET100","100131801","NM_001171155","PET100 cytochrome c oxidase chaperone"
"ENSG00000229847","ENSG00000229847","EMX2OS","196047","NR_002791","EMX2 opposite strand/antisense RNA"
"ENSG00000229852","ENSG00000229852",NA,NA,NA,NA
"ENSG00000229870","ENSG00000229870",NA,NA,NA,NA
"ENSG00000229873","ENSG00000229873","OGFR-AS1","101409261","NR_102430","OGFR antisense RNA 1"
"ENSG00000229891","ENSG00000229891","LINC01315","102723775","NR_120595","long intergenic non-protein coding RNA 1315"
"ENSG00000229894","ENSG00000229894","GK3P","2713","NR_026575","glycerol kinase 3 pseudogene"
"ENSG00000229931","ENSG00000229931",NA,NA,NA,NA
"ENSG00000229932","ENSG00000229932",NA,NA,NA,NA
"ENSG00000229939","ENSG00000229939",NA,NA,NA,NA
"ENSG00000229941","ENSG00000229941","LOC105373764","105373764","NR_136171","uncharacterized LOC105373764"
"ENSG00000229944","ENSG00000229944",NA,NA,NA,NA
"ENSG00000229951","ENSG00000229951","FLJ31356","403150","NR_103831","uncharacterized protein FLJ31356"
"ENSG00000229956","ENSG00000229956",NA,NA,NA,NA
"ENSG00000229961","ENSG00000229961",NA,NA,NA,NA
"ENSG00000229965","ENSG00000229965",NA,NA,NA,NA
"ENSG00000229980","ENSG00000229980","TOB1-AS1","400604","NR_038458","TOB1 antisense RNA 1"
"ENSG00000229988","ENSG00000229988",NA,NA,NA,NA
"ENSG00000229989","ENSG00000229989",NA,NA,NA,NA
"ENSG00000229990","ENSG00000229990",NA,NA,NA,NA
"ENSG00000229994","ENSG00000229994",NA,NA,NA,NA
"ENSG00000230002","ENSG00000230002","ALMS1-IT1","100874291","NR_046762","ALMS1 intronic transcript 1"
"ENSG00000230006","ENSG00000230006","ANKRD36BP2","645784","NR_015424","ankyrin repeat domain 36B pseudogene 2"
"ENSG00000230013","ENSG00000230013","CT70","107987106","XR_001746866","cancer/testis associated transcript 70"
"ENSG00000230037","ENSG00000230037",NA,NA,NA,NA
"ENSG00000230042","ENSG00000230042",NA,NA,NA,NA
"ENSG00000230061","ENSG00000230061",NA,NA,NA,NA
"ENSG00000230067","ENSG00000230067",NA,NA,NA,NA
"ENSG00000230068","ENSG00000230068",NA,NA,NA,NA
"ENSG00000230069","ENSG00000230069",NA,NA,NA,NA
"ENSG00000230071","ENSG00000230071",NA,NA,NA,NA
"ENSG00000230074","ENSG00000230074",NA,NA,NA,NA
"ENSG00000230076","ENSG00000230076",NA,NA,NA,NA
"ENSG00000230082","ENSG00000230082","PRRT3-AS1","100874032","NR_046734","PRRT3 antisense RNA 1"
"ENSG00000230084","ENSG00000230084",NA,NA,NA,NA
"ENSG00000230091","ENSG00000230091",NA,NA,NA,NA
"ENSG00000230092","ENSG00000230092",NA,NA,NA,NA
"ENSG00000230099","ENSG00000230099",NA,NA,NA,NA
"ENSG00000230107","ENSG00000230107",NA,NA,NA,NA
"ENSG00000230113","ENSG00000230113",NA,NA,NA,NA
"ENSG00000230124","ENSG00000230124","ACBD6","84320","NM_032360","acyl-CoA binding domain containing 6"
"ENSG00000230131","ENSG00000230131",NA,NA,NA,NA
"ENSG00000230138","ENSG00000230138",NA,NA,NA,NA
"ENSG00000230148","ENSG00000230148","HOXB-AS1","100874362","NR_102279","HOXB cluster antisense RNA 1"
"ENSG00000230149","ENSG00000230149",NA,NA,NA,NA
"ENSG00000230155","ENSG00000230155",NA,NA,NA,NA
"ENSG00000230162","ENSG00000230162",NA,NA,NA,NA
"ENSG00000230163","ENSG00000230163",NA,NA,NA,NA
"ENSG00000230177","ENSG00000230177",NA,NA,NA,NA
"ENSG00000230185","ENSG00000230185",NA,NA,NA,NA
"ENSG00000230189","ENSG00000230189",NA,NA,NA,NA
"ENSG00000230191","ENSG00000230191",NA,NA,NA,NA
"ENSG00000230202","ENSG00000230202",NA,NA,NA,NA
"ENSG00000230204","ENSG00000230204",NA,NA,NA,NA
"ENSG00000230207","ENSG00000230207",NA,NA,NA,NA
"ENSG00000230212","ENSG00000230212","LOC100133286","100133286","NR_040084","uncharacterized LOC100133286"
"ENSG00000230224","ENSG00000230224",NA,NA,NA,NA
"ENSG00000230225","ENSG00000230225",NA,NA,NA,NA
"ENSG00000230228","ENSG00000230228","H3P1","115482711",NA,"H3 histone pseudogene 1"
"ENSG00000230257","ENSG00000230257","NFE4","58160","NM_001085386","nuclear factor, erythroid 4"
"ENSG00000230262","ENSG00000230262","LINC02603","158257","NR_046163","long intergenic non-protein coding RNA 2603"
"ENSG00000230266","ENSG00000230266","XXYLT1-AS2","101410543","NR_102710","XXYLT1 antisense RNA 2"
"ENSG00000230280","ENSG00000230280",NA,NA,NA,NA
"ENSG00000230283","ENSG00000230283",NA,NA,NA,NA
"ENSG00000230289","ENSG00000230289",NA,NA,NA,NA
"ENSG00000230291","ENSG00000230291",NA,NA,NA,NA
"ENSG00000230295","ENSG00000230295",NA,NA,NA,NA
"ENSG00000230303","ENSG00000230303","LOC102724057","102724057","XR_001746521","uncharacterized LOC102724057"
"ENSG00000230305","ENSG00000230305",NA,NA,NA,NA
"ENSG00000230306","ENSG00000230306",NA,NA,NA,NA
"ENSG00000230310","ENSG00000230310",NA,NA,NA,NA
"ENSG00000230319","ENSG00000230319","LOC100506679","100506679","NR_125362","uncharacterized LOC100506679"
"ENSG00000230322","ENSG00000230322",NA,NA,NA,NA
"ENSG00000230325","ENSG00000230325",NA,NA,NA,NA
"ENSG00000230330","ENSG00000230330",NA,NA,NA,NA
"ENSG00000230358","ENSG00000230358",NA,NA,NA,NA
"ENSG00000230359","ENSG00000230359","TPI1P2","286016","NR_002187","triosephosphate isomerase 1 pseudogene 2"
"ENSG00000230362","ENSG00000230362",NA,NA,NA,NA
"ENSG00000230373","ENSG00000230373",NA,NA,NA,NA
"ENSG00000230383","ENSG00000230383",NA,NA,NA,NA
"ENSG00000230387","ENSG00000230387","LOC100505664","100505664","XR_001754548","uncharacterized LOC100505664"
"ENSG00000230399","ENSG00000230399",NA,NA,NA,NA
"ENSG00000230409","ENSG00000230409",NA,NA,NA,NA
"ENSG00000230415","ENSG00000230415",NA,NA,NA,NA
"ENSG00000230417","ENSG00000230417","LINC00595","414243","NR_073447","long intergenic non-protein coding RNA 595"
"ENSG00000230424","ENSG00000230424","EMC1-AS1","101927895","NR_135114","EMC1 antisense RNA 1"
"ENSG00000230433","ENSG00000230433",NA,NA,NA,NA
"ENSG00000230438","ENSG00000230438",NA,NA,NA,NA
"ENSG00000230439","ENSG00000230439",NA,NA,NA,NA
"ENSG00000230445","ENSG00000230445","LRRC37A6P","387646","NM_001006604","leucine rich repeat containing 37 member A6, pseudogene"
"ENSG00000230454","ENSG00000230454",NA,NA,NA,NA
"ENSG00000230457","ENSG00000230457",NA,NA,NA,NA
"ENSG00000230482","ENSG00000230482",NA,NA,NA,NA
"ENSG00000230487","ENSG00000230487","PSMG3-AS1","114796","NR_021487","PSMG3 antisense RNA 1 (head to head)"
"ENSG00000230489","ENSG00000230489","VAV3-AS1","100873946","NR_046653","VAV3 antisense RNA 1"
"ENSG00000230492","ENSG00000230492",NA,NA,NA,NA
"ENSG00000230499","ENSG00000230499",NA,NA,NA,NA
"ENSG00000230508","ENSG00000230508",NA,NA,NA,NA
"ENSG00000230510","ENSG00000230510","PPP5D1","100506012","NM_001205281","PPP5 tetratricopeptide repeat domain containing 1"
"ENSG00000230513","ENSG00000230513","THAP7-AS1","439931","NR_027051","THAP7 antisense RNA 1"
"ENSG00000230521","ENSG00000230521",NA,NA,NA,NA
"ENSG00000230530","ENSG00000230530",NA,NA,NA,NA
"ENSG00000230537","ENSG00000230537",NA,NA,NA,NA
"ENSG00000230539","ENSG00000230539","AOAH-IT1","100874264","NR_046764","AOAH intronic transcript 1"
"ENSG00000230551","ENSG00000230551",NA,NA,NA,NA
"ENSG00000230552","ENSG00000230552",NA,NA,NA,NA
"ENSG00000230555","ENSG00000230555",NA,NA,NA,NA
"ENSG00000230561","ENSG00000230561","CCDC192","728586","NM_001317938","coiled-coil domain containing 192"
"ENSG00000230563","ENSG00000230563",NA,NA,NA,NA
"ENSG00000230565","ENSG00000230565","ZNF32-AS2","414208","NR_047558","ZNF32 antisense RNA 2"
"ENSG00000230576","ENSG00000230576",NA,NA,NA,NA
"ENSG00000230581","ENSG00000230581",NA,NA,NA,NA
"ENSG00000230587","ENSG00000230587",NA,NA,NA,NA
"ENSG00000230590","ENSG00000230590","FTX","100302692","NR_028379","FTX transcript, XIST regulator"
"ENSG00000230592","ENSG00000230592",NA,NA,NA,NA
"ENSG00000230593","ENSG00000230593",NA,NA,NA,NA
"ENSG00000230606","ENSG00000230606",NA,NA,NA,NA
"ENSG00000230613","ENSG00000230613","HM13-AS1","100874042","NR_046853","HM13 antisense RNA 1"
"ENSG00000230615","ENSG00000230615",NA,NA,NA,NA
"ENSG00000230623","ENSG00000230623",NA,NA,NA,NA
"ENSG00000230626","ENSG00000230626",NA,NA,NA,NA
"ENSG00000230629","ENSG00000230629",NA,NA,NA,NA
"ENSG00000230641","ENSG00000230641",NA,NA,NA,NA
"ENSG00000230649","ENSG00000230649",NA,NA,NA,NA
"ENSG00000230658","ENSG00000230658",NA,NA,NA,NA
"ENSG00000230666","ENSG00000230666","CEACAM22P","388550","NR_027754","CEA cell adhesion molecule 22, pseudogene"
"ENSG00000230673","ENSG00000230673",NA,NA,NA,NA
"ENSG00000230679","ENSG00000230679","ENO1-AS1","100505975","NR_038351","ENO1 antisense RNA 1"
"ENSG00000230701","ENSG00000230701","FBXW4P1","26226","NR_033408","F-box and WD repeat domain containing 4 pseudogene 1"
"ENSG00000230709","ENSG00000230709","LOC284191","284191","NR_148948","uncharacterized LOC284191"
"ENSG00000230715","ENSG00000230715",NA,NA,NA,NA
"ENSG00000230721","ENSG00000230721",NA,NA,NA,NA
"ENSG00000230724","ENSG00000230724",NA,NA,NA,NA
"ENSG00000230725","ENSG00000230725","LOC284798","284798","NR_027091","uncharacterized LOC284798"
"ENSG00000230730","ENSG00000230730",NA,NA,NA,NA
"ENSG00000230732","ENSG00000230732",NA,NA,NA,NA
"ENSG00000230733","ENSG00000230733",NA,NA,NA,NA
"ENSG00000230734","ENSG00000230734",NA,NA,NA,NA
"ENSG00000230735","ENSG00000230735",NA,NA,NA,NA
"ENSG00000230736","ENSG00000230736","LOC339666","339666","NR_038918","uncharacterized LOC339666"
"ENSG00000230747","ENSG00000230747",NA,NA,NA,NA
"ENSG00000230751","ENSG00000230751",NA,NA,NA,NA
"ENSG00000230753","ENSG00000230753","ZNF341-AS1","101929746","NR_110623","ZNF341 antisense RNA 1"
"ENSG00000230773","ENSG00000230773",NA,NA,NA,NA
"ENSG00000230777","ENSG00000230777",NA,NA,NA,NA
"ENSG00000230783","ENSG00000230783",NA,NA,NA,NA
"ENSG00000230789","ENSG00000230789","ARHGAP26-IT1","100874372","NR_046816","ARHGAP26 intronic transcript 1"
"ENSG00000230795","ENSG00000230795",NA,NA,NA,NA
"ENSG00000230797","ENSG00000230797","YY2","404281","NM_206923","YY2 transcription factor"
"ENSG00000230798","ENSG00000230798","FOXD3-AS1","100996301","NR_121634","FOXD3 antisense RNA 1"
"ENSG00000230825","ENSG00000230825","LOC101927354","101927354","NR_108073","uncharacterized LOC101927354"
"ENSG00000230829","ENSG00000230829",NA,NA,NA,NA
"ENSG00000230832","ENSG00000230832",NA,NA,NA,NA
"ENSG00000230836","ENSG00000230836",NA,NA,NA,NA
"ENSG00000230837","ENSG00000230837",NA,NA,NA,NA
"ENSG00000230839","ENSG00000230839",NA,NA,NA,NA
"ENSG00000230844","ENSG00000230844","ZNF674-AS1","401588","NR_015378","ZNF674 antisense RNA 1 (head to head)"
"ENSG00000230847","ENSG00000230847",NA,NA,NA,NA
"ENSG00000230869","ENSG00000230869",NA,NA,NA,NA
"ENSG00000230872","ENSG00000230872",NA,NA,NA,NA
"ENSG00000230896","ENSG00000230896",NA,NA,NA,NA
"ENSG00000230897","ENSG00000230897",NA,NA,NA,NA
"ENSG00000230910","ENSG00000230910",NA,NA,NA,NA
"ENSG00000230916","ENSG00000230916",NA,NA,NA,NA
"ENSG00000230918","ENSG00000230918","DPP4-DT","100131604","NR_147697","DPP4 divergent transcript"
"ENSG00000230923","ENSG00000230923","LINC00309","150992","NR_033837","long intergenic non-protein coding RNA 309"
"ENSG00000230943","ENSG00000230943","LINC02541","101927686","NR_125844","long intergenic non-protein coding RNA 2541"
"ENSG00000230953","ENSG00000230953",NA,NA,NA,NA
"ENSG00000230965","ENSG00000230965",NA,NA,NA,NA
"ENSG00000230970","ENSG00000230970","HHATL-AS1","100874044","NR_146957","HHATL antisense RNA 1"
"ENSG00000230979","ENSG00000230979",NA,NA,NA,NA
"ENSG00000230980","ENSG00000230980",NA,NA,NA,NA
"ENSG00000230982","ENSG00000230982",NA,NA,NA,NA
"ENSG00000230989","ENSG00000230989","HSBP1","3281","NM_001537","heat shock factor binding protein 1"
"ENSG00000231006","ENSG00000231006",NA,NA,NA,NA
"ENSG00000231007","ENSG00000231007",NA,NA,NA,NA
"ENSG00000231010","ENSG00000231010",NA,NA,NA,NA
"ENSG00000231027","ENSG00000231027",NA,NA,NA,NA
"ENSG00000231039","ENSG00000231039",NA,NA,NA,NA
"ENSG00000231043","ENSG00000231043",NA,NA,NA,NA
"ENSG00000231050","ENSG00000231050",NA,NA,NA,NA
"ENSG00000231062","ENSG00000231062",NA,NA,NA,NA
"ENSG00000231064","ENSG00000231064",NA,NA,NA,NA
"ENSG00000231066","ENSG00000231066",NA,NA,NA,NA
"ENSG00000231073","ENSG00000231073",NA,NA,NA,NA
"ENSG00000231074","ENSG00000231074","HCG18","414777","NR_024052","HLA complex group 18"
"ENSG00000231079","ENSG00000231079",NA,NA,NA,NA
"ENSG00000231084","ENSG00000231084",NA,NA,NA,NA
"ENSG00000231102","ENSG00000231102",NA,NA,NA,NA
"ENSG00000231104","ENSG00000231104",NA,NA,NA,NA
"ENSG00000231105","ENSG00000231105","ECE1-AS1","100506801","NR_038404","ECE1 antisense RNA 1"
"ENSG00000231113","ENSG00000231113",NA,NA,NA,NA
"ENSG00000231119","ENSG00000231119","LOC101927377","101927377","NR_134501","uncharacterized LOC101927377"
"ENSG00000231123","ENSG00000231123",NA,NA,NA,NA
"ENSG00000231125","ENSG00000231125",NA,NA,NA,NA
"ENSG00000231128","ENSG00000231128",NA,NA,NA,NA
"ENSG00000231133","ENSG00000231133","HAR1B","768097","NR_003245","highly accelerated region 1B"
"ENSG00000231154","ENSG00000231154",NA,NA,NA,NA
"ENSG00000231160","ENSG00000231160",NA,NA,NA,NA
"ENSG00000231167","ENSG00000231167",NA,NA,NA,NA
"ENSG00000231169","ENSG00000231169",NA,NA,NA,NA
"ENSG00000231170","ENSG00000231170",NA,NA,NA,NA
"ENSG00000231177","ENSG00000231177","LINC00852","84657","NM_001039102","long intergenic non-protein coding RNA 852"
"ENSG00000231181","ENSG00000231181",NA,NA,NA,NA
"ENSG00000231202","ENSG00000231202",NA,NA,NA,NA
"ENSG00000231205","ENSG00000231205",NA,NA,NA,NA
"ENSG00000231231","ENSG00000231231",NA,NA,NA,NA
"ENSG00000231233","ENSG00000231233",NA,NA,NA,NA
"ENSG00000231234","ENSG00000231234",NA,NA,NA,NA
"ENSG00000231245","ENSG00000231245",NA,NA,NA,NA
"ENSG00000231249","ENSG00000231249",NA,NA,NA,NA
"ENSG00000231256","ENSG00000231256","CFAP97D1","284067","NM_001136483","CFAP97 domain containing 1"
"ENSG00000231259","ENSG00000231259",NA,NA,NA,NA
"ENSG00000231265","ENSG00000231265",NA,NA,NA,NA
"ENSG00000231290","ENSG00000231290","APCDD1L-DT","149773","NR_034147","APCDD1L divergent transcript"
"ENSG00000231292","ENSG00000231292",NA,NA,NA,NA
"ENSG00000231304","ENSG00000231304","SGO1-AS1","100874028","NR_046723","SGO1 antisense RNA 1"
"ENSG00000231305","ENSG00000231305",NA,NA,NA,NA
"ENSG00000231312","ENSG00000231312","MAP4K3-DT","728730","NR_037875","MAP4K3 divergent transcript"
"ENSG00000231313","ENSG00000231313",NA,NA,NA,NA
"ENSG00000231327","ENSG00000231327","LINC01816","100133985","NR_024444","long intergenic non-protein coding RNA 1816"
"ENSG00000231329","ENSG00000231329",NA,NA,NA,NA
"ENSG00000231333","ENSG00000231333",NA,NA,NA,NA
"ENSG00000231345","ENSG00000231345",NA,NA,NA,NA
"ENSG00000231346","ENSG00000231346",NA,NA,NA,NA
"ENSG00000231365","ENSG00000231365","WARS2-AS1","101929147","NR_125974","WARS2 antisense RNA 1"
"ENSG00000231369","ENSG00000231369",NA,NA,NA,NA
"ENSG00000231389","ENSG00000231389","HLA-DPA1","3113","NM_001242524","major histocompatibility complex, class II, DP alpha 1"
"ENSG00000231393","ENSG00000231393",NA,NA,NA,NA
"ENSG00000231407","ENSG00000231407",NA,NA,NA,NA
"ENSG00000231409","ENSG00000231409",NA,NA,NA,NA
"ENSG00000231412","ENSG00000231412",NA,NA,NA,NA
"ENSG00000231419","ENSG00000231419","LINC00689","154822","NM_198345","long intergenic non-protein coding RNA 689"
"ENSG00000231424","ENSG00000231424",NA,NA,NA,NA
"ENSG00000231426","ENSG00000231426","FILNC1","100132735","NR_038399","FOXO induced long non-coding RNA 1"
"ENSG00000231435","ENSG00000231435",NA,NA,NA,NA
"ENSG00000231437","ENSG00000231437","LINC01750","643355","NR_145438","long intergenic non-protein coding RNA 1750"
"ENSG00000231439","ENSG00000231439","WASIR2","100132169","NR_130735","WASH and IL9R antisense RNA 2"
"ENSG00000231443","ENSG00000231443",NA,NA,NA,NA
"ENSG00000231445","ENSG00000231445",NA,NA,NA,NA
"ENSG00000231453","ENSG00000231453","LINC01305","285084","NR_038897","long intergenic non-protein coding RNA 1305"
"ENSG00000231466","ENSG00000231466",NA,NA,NA,NA
"ENSG00000231473","ENSG00000231473","RB1-DT","100862704","NR_046414","RB1 divergent transcript"
"ENSG00000231475","ENSG00000231475",NA,NA,NA,NA
"ENSG00000231485","ENSG00000231485",NA,NA,NA,NA
"ENSG00000231494","ENSG00000231494",NA,NA,NA,NA
"ENSG00000231500","ENSG00000231500","RPS18","6222","NM_022551","ribosomal protein S18"
"ENSG00000231503","ENSG00000231503",NA,NA,NA,NA
"ENSG00000231507","ENSG00000231507",NA,NA,NA,NA
"ENSG00000231513","ENSG00000231513",NA,NA,NA,NA
"ENSG00000231528","ENSG00000231528","FAM225A","286333","NR_024366","family with sequence similarity 225 member A"
"ENSG00000231530","ENSG00000231530",NA,NA,NA,NA
"ENSG00000231535","ENSG00000231535","LINC00278","100873962","NR_046502","long intergenic non-protein coding RNA 278"
"ENSG00000231551","ENSG00000231551",NA,NA,NA,NA
"ENSG00000231560","ENSG00000231560","CLEC12A-AS1","400002","NR_135047","CLEC12A antisense RNA 1"
"ENSG00000231563","ENSG00000231563",NA,NA,NA,NA
"ENSG00000231584","ENSG00000231584","FAHD2CP","729234","NR_003698","fumarylacetoacetate hydrolase domain containing 2C, pseudogene"
"ENSG00000231586","ENSG00000231586",NA,NA,NA,NA
"ENSG00000231587","ENSG00000231587","SNORD62B","692093","NR_003050","small nucleolar RNA, C/D box 62B"
"ENSG00000231595","ENSG00000231595",NA,NA,NA,NA
"ENSG00000231607","ENSG00000231607","DLEU2","8847","NR_002612","deleted in lymphocytic leukemia 2"
"ENSG00000231609","ENSG00000231609","LOC100132215","100132215","NR_027069","uncharacterized LOC100132215"
"ENSG00000231613","ENSG00000231613",NA,NA,NA,NA
"ENSG00000231615","ENSG00000231615",NA,NA,NA,NA
"ENSG00000231616","ENSG00000231616",NA,NA,NA,NA
"ENSG00000231621","ENSG00000231621","ANKRD44-AS1","101927596","NR_135584","ANKRD44 antisense RNA 1"
"ENSG00000231628","ENSG00000231628",NA,NA,NA,NA
"ENSG00000231636","ENSG00000231636","AGBL5-AS1","100874031","NR_046730","AGBL5 antisense RNA 1"
"ENSG00000231652","ENSG00000231652","LOC101928489","101928489","NR_110889","uncharacterized LOC101928489"
"ENSG00000231663","ENSG00000231663","COA6-AS1","101927765","NR_125961","COA6 antisense RNA 1"
"ENSG00000231665","ENSG00000231665",NA,NA,NA,NA
"ENSG00000231672","ENSG00000231672",NA,NA,NA,NA
"ENSG00000231680","ENSG00000231680",NA,NA,NA,NA
"ENSG00000231682","ENSG00000231682","LINC01891","105373934","NR_146988","long intergenic non-protein coding RNA 1891"
"ENSG00000231684","ENSG00000231684",NA,NA,NA,NA
"ENSG00000231705","ENSG00000231705",NA,NA,NA,NA
"ENSG00000231711","ENSG00000231711",NA,NA,NA,NA
"ENSG00000231721","ENSG00000231721","LINC-PINT","378805","NM_001085379","long intergenic non-protein coding RNA, p53 induced transcript"
"ENSG00000231725","ENSG00000231725",NA,NA,NA,NA
"ENSG00000231728","ENSG00000231728","TMSB15B-AS1","100128594","NR_146556","TMSB15B antisense RNA 1"
"ENSG00000231731","ENSG00000231731",NA,NA,NA,NA
"ENSG00000231747","ENSG00000231747",NA,NA,NA,NA
"ENSG00000231752","ENSG00000231752","EMBP1","647121","NR_003955","embigin pseudogene 1"
"ENSG00000231758","ENSG00000231758",NA,NA,NA,NA
"ENSG00000231760","ENSG00000231760",NA,NA,NA,NA
"ENSG00000231767","ENSG00000231767",NA,NA,NA,NA
"ENSG00000231769","ENSG00000231769",NA,NA,NA,NA
"ENSG00000231770","ENSG00000231770",NA,NA,NA,NA
"ENSG00000231784","ENSG00000231784","DBIL5P","100131454","NR_024120","diazepam binding inhibitor-like 5, pseudogene"
"ENSG00000231789","ENSG00000231789","PIK3CD-AS2","101929074","NR_126366","PIK3CD antisense RNA 2"
"ENSG00000231793","ENSG00000231793",NA,NA,NA,NA
"ENSG00000231794","ENSG00000231794",NA,NA,NA,NA
"ENSG00000231799","ENSG00000231799",NA,NA,NA,NA
"ENSG00000231822","ENSG00000231822",NA,NA,NA,NA
"ENSG00000231826","ENSG00000231826","LINC01819","102723854","NR_110585","long intergenic non-protein coding RNA 1819"
"ENSG00000231827","ENSG00000231827","LOC343052","343052","NR_126565","immunoglobulin superfamily DCC subclass member 3 pseudogene"
"ENSG00000231830","ENSG00000231830",NA,NA,NA,NA
"ENSG00000231837","ENSG00000231837",NA,NA,NA,NA
"ENSG00000231841","ENSG00000231841",NA,NA,NA,NA
"ENSG00000231851","ENSG00000231851","MRPS9-AS1","101927492","NR_110227","MRPS9 antisense RNA 1"
"ENSG00000231852","ENSG00000231852","CYP21A2","1589","NM_000500","cytochrome P450 family 21 subfamily A member 2"
"ENSG00000231856","ENSG00000231856",NA,NA,NA,NA
"ENSG00000231858","ENSG00000231858","LOC105373805","105373805","NR_136318","uncharacterized LOC105373805"
"ENSG00000231875","ENSG00000231875",NA,NA,NA,NA
"ENSG00000231884","ENSG00000231884",NA,NA,NA,NA
"ENSG00000231887","ENSG00000231887","PRH1","5554","NM_001291314","proline rich protein HaeIII subfamily 1"
"ENSG00000231889","ENSG00000231889","TRAF3IP2-AS1","643749","NR_034108","TRAF3IP2 antisense RNA 1"
"ENSG00000231890","ENSG00000231890","DARS-AS1","101928243","NR_110199","DARS antisense RNA 1"
"ENSG00000231908","ENSG00000231908","IDH1-AS1","100507475","NR_046452","IDH1 antisense RNA 1"
"ENSG00000231925","ENSG00000231925","TAPBP","6892","NM_003190","TAP binding protein"
"ENSG00000231940","ENSG00000231940",NA,NA,NA,NA
"ENSG00000231943","ENSG00000231943","PGM5P4-AS1","103344932","NR_121185","PGM5P4 antisense RNA 1"
"ENSG00000231948","ENSG00000231948","HS1BP3-IT1","100874343","NR_046836","HS1BP3 intronic transcript 1"
"ENSG00000231964","ENSG00000231964","LOC102724323","102724323","NR_120674","uncharacterized LOC102724323"
"ENSG00000231966","ENSG00000231966",NA,NA,NA,NA
"ENSG00000231967","ENSG00000231967",NA,NA,NA,NA
"ENSG00000231976","ENSG00000231976",NA,NA,NA,NA
"ENSG00000231989","ENSG00000231989","PPP1R2B","153743","NM_206858","PPP1R2 family member B"
